SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
6774,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-06 02:00:00,0.5
6775,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-06 03:00:00,1.0
6776,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-06 04:00:00,5.0
6777,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-06 05:00:00,1.0
6778,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-06 06:00:00,2.5
6779,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-06 07:00:00,11.5
6780,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-06 08:00:00,7.5
6781,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-10 07:00:00,0.5
6782,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-10 08:00:00,1.5
6783,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-10 09:00:00,2.5
6784,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-10 10:00:00,0.5
6785,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-21 00:00:00,0.5
6786,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-21 06:00:00,5.5
6787,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-08-21 09:00:00,0.5
6788,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-09-30 09:00:00,2.0
6789,Champawat_1,Uttarakhand,5,Uttarakhand,48,Champawat,-,-,-,-,-,-,-,-,-,29.33341667,80.08469444,2025-09-30 10:00:00,2.0
6790,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-10 15:00:00,16.5
6791,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-13 17:00:00,1.0
6792,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-13 18:00:00,5.5
6793,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-13 19:00:00,8.5
6794,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-13 20:00:00,12.5
6795,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-13 21:00:00,12.5
6796,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-13 22:00:00,13.5
6797,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-13 23:00:00,13.5
6798,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-14 00:00:00,13.5
6799,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-14 01:00:00,13.5
6800,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-14 02:00:00,13.5
6801,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-14 06:00:00,13.5
6802,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-14 07:00:00,13.5
6803,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-14 08:00:00,13.5
6804,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-14 21:00:00,5.0
6805,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-14 23:00:00,5.0
6806,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-15 00:00:00,5.0
6807,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-15 06:00:00,5.0
6808,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-15 07:00:00,5.0
6809,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-15 08:00:00,5.0
6810,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-16 18:00:00,2.0
6811,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-16 19:00:00,3.0
6812,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-17 06:00:00,6.5
6813,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-17 07:00:00,6.5
6814,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-17 08:00:00,6.5
6815,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-19 06:00:00,0.5
6816,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-19 07:00:00,0.5
6817,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-19 08:00:00,0.5
6818,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-20 04:00:00,0.5
6819,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-20 05:00:00,0.5
6820,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-20 06:00:00,0.5
6821,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-20 08:00:00,0.5
6822,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-20 18:00:00,0.5
6823,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-21 08:00:00,2.5
6824,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-22 01:00:00,5.0
6825,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-22 06:00:00,5.5
6826,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-22 07:00:00,5.5
6827,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-22 08:00:00,5.5
6828,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-23 06:00:00,0.5
6829,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-23 07:00:00,0.5
6830,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-23 08:00:00,0.5
6831,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-24 06:00:00,2.0
6832,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-24 07:00:00,2.0
6833,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-24 08:00:00,2.0
6834,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 06:00:00,2.5
6835,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 07:00:00,9.0
6836,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 08:00:00,9.0
6837,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 13:00:00,0.5
6838,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 14:00:00,1.0
6839,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 15:00:00,2.0
6840,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 18:00:00,2.0
6841,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 19:00:00,2.0
6842,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 20:00:00,2.0
6843,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 21:00:00,2.0
6844,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 22:00:00,2.0
6845,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-25 23:00:00,2.0
6846,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 00:00:00,2.0
6847,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 01:00:00,2.0
6848,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 02:00:00,2.0
6849,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 03:00:00,2.0
6850,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 04:00:00,2.0
6851,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 05:00:00,2.0
6852,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 06:00:00,2.0
6853,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 07:00:00,2.0
6854,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 08:00:00,2.0
6855,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-26 21:00:00,192.0
6856,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 01:00:00,4.0
6857,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 01:00:00,2.0
6858,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 02:00:00,0.5
6859,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 02:00:00,2.5
6860,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 03:00:00,5.5
6861,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 03:00:00,5.0
6862,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 04:00:00,2.0
6863,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 04:00:00,6.0
6864,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 05:00:00,6.5
6865,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 05:00:00,1.0
6866,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 06:00:00,6.5
6867,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 07:00:00,6.5
6868,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-27 08:00:00,6.5
6869,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-29 04:00:00,9.0
6870,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-29 04:00:00,4.5
6871,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-29 05:00:00,6.5
6872,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-29 05:00:00,4.0
6873,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-29 06:00:00,0.5
6874,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-29 06:00:00,7.0
6875,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-29 07:00:00,7.0
6876,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-29 08:00:00,7.0
6877,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 04:00:00,1.5
6878,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 04:00:00,1.0
6879,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 05:00:00,1.0
6880,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 06:00:00,1.0
6881,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 07:00:00,1.0
6882,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 08:00:00,1.0
6883,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 16:00:00,0.5
6884,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 16:00:00,1.0
6885,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 17:00:00,0.5
6886,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 18:00:00,3.5
6887,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 18:00:00,2.5
6888,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 19:00:00,2.5
6889,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 19:00:00,0.5
6890,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 20:00:00,0.5
6891,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 20:00:00,3.0
6892,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 21:00:00,3.0
6893,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 22:00:00,3.0
6894,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-06-30 23:00:00,3.0
6895,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 00:00:00,3.0
6896,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 01:00:00,3.0
6897,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 02:00:00,3.0
6898,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 03:00:00,3.0
6899,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 04:00:00,3.0
6900,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 05:00:00,3.0
6901,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 05:00:00,0.5
6902,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 06:00:00,3.0
6903,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 07:00:00,3.0
6904,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 08:00:00,3.0
6905,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 15:00:00,1.0
6906,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 15:00:00,0.5
6907,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 16:00:00,1.5
6908,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 16:00:00,1.5
6909,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 17:00:00,1.5
6910,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 17:00:00,2.0
6911,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 18:00:00,2.5
6912,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 18:00:00,0.5
6913,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 19:00:00,2.5
6914,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 20:00:00,0.5
6915,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 20:00:00,2.5
6916,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 21:00:00,2.5
6917,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 22:00:00,2.5
6918,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-01 23:00:00,2.5
6919,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 00:00:00,2.5
6920,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 01:00:00,2.5
6921,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 02:00:00,2.5
6922,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 03:00:00,2.5
6923,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 04:00:00,4.0
6924,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 04:00:00,3.0
6925,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 05:00:00,4.0
6926,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 06:00:00,0.5
6927,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 06:00:00,4.5
6928,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 07:00:00,4.5
6929,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-02 08:00:00,4.5
6930,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-03 00:00:00,0.5
6931,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-03 00:00:00,0.5
6932,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-03 01:00:00,0.5
6933,Chandranagar_1,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.41541667,79.06208333,2023-07-03 02:00:00,0.5
